WGT,EDUC,LF,FOODHOME,FOODAWAY,FOODDELV,RENT,INCOME,WAGEINC,INTDIVINC,KGINC,SAVING,LIQ,FIN,ASSET,NFIN,DEBT,NETWORTH,TPAY,PIRTOTAL,CONSUMPTION,CONS_P
51.63942562,14,1,18200,10400,0,0,478843.9379,6161.197395,149781.9514,33508.26653,0,176250,12431250,32919850,20488600,800000,32119850,5086.806022,0.127477175,61041.67226,0.001827666
50.53476945,14,1,18200,10400,0,0,478843.9379,6053.106212,149771.1423,33508.26653,0,176250,12431250,32920950,20489700,800000,32120950,5086.806022,0.127477175,61041.67226,0.001827606
51.9633883,14,1,18200,10400,0,0,478843.9379,6053.106212,149771.1423,34589.17836,0,176250,12430250,32920950,20490700,800000,32120950,5086.806022,0.127477175,61041.67226,0.001827606
51.40843586,14,1,18200,10400,0,0,478843.9379,6053.106212,149771.1423,33508.26653,0,176250,12430250,32919050,20488800,800000,32119050,5086.806022,0.127477175,61041.67226,0.00182771
51.50843855,14,1,18200,10400,0,0,478843.9379,6053.106212,149771.1423,33508.26653,0,176250,12430250,32919950,20489700,800000,32119950,5086.806022,0.127477175,61041.67226,0.001827661
8559.50823,7,0,4800,6000,0,0,79987.47495,0,9987.625251,0,59000,63630,774630,1187330,412700,0,1187330,0,0,0,0
8653.711581,7,0,4800,6000,0,0,78906.56313,0,9987.625251,0,60000,64630,774630,1187330,412700,0,1187330,0,0,0,0
8941.226364,7,0,4800,6000,0,0,79987.47495,0,9987.625251,0,59000,63630,774630,1187330,412700,0,1187330,0,0,0,0
8904.750151,7,0,4800,6000,0,0,79987.47495,0,9987.625251,0,60000,64630,774630,1187230,412600,0,1187230,0,0,0,0
9153.086899,7,0,4800,6000,0,0,79987.47495,0,9987.625251,0,59000,63630,774630,1187330,412700,0,1187330,0,0,0,0
6038.517572,13,1,3000,3600,0,1800,82149.2986,81068.38677,86.47294589,0,44000,46500,162900,171300,8400,0,171300,0,0,0,0
6014.783642,13,1,3000,3600,0,1800,81068.38677,81068.38677,86.47294589,0,44000,46500,162900,171300,8400,0,171300,0,0,0,0
6037.94416,13,1,3000,3600,0,1800,81068.38677,81068.38677,86.47294589,0,44000,46500,162900,171300,8400,0,171300,0,0,0,0
6062.274356,13,1,3000,3600,0,1800,81068.38677,81068.38677,86.47294589,0,44000,46500,162900,171300,8400,0,171300,0,0,0,0
6047.27601,13,1,3000,3600,0,1800,81068.38677,81068.38677,86.47294589,0,44000,46500,162900,171300,8400,0,171300,0,0,0,0
556.4967067,13,1,10400,10400,0,0,407503.7575,94039.32866,43236.47295,0,10910000,11010000,14336500,56451500,42115000,0,56451500,0,0,0,0
563.7696339,13,1,10400,10400,0,0,412908.3166,99443.88778,43236.47295,0,10910000,11010000,14336500,56450500,42114000,0,56450500,0,0,0,0
568.01248,13,1,10400,10400,0,0,455063.8778,141599.4489,43236.47295,0,10910000,11010000,14336500,56452500,42116000,0,56452500,0,0,0,0
580.0661104,13,1,10400,10400,0,0,457225.7014,143761.2726,43236.47295,0,10910000,11010000,14336500,56452500,42116000,0,56452500,0,0,0,0
559.9107012,13,1,10400,10400,0,0,458306.6132,144842.1844,43236.47295,0,10910000,11010000,14336500,56451500,42115000,0,56451500,0,0,0,0
1389.121095,8,0,10400,2400,0,0,113495.7415,113495.7415,0,0,16000,16000,246000,1089000,843000,168000,921000,1505,0.159124913,18060,0.015018764
1393.742215,8,0,10400,2400,0,0,114576.6533,114576.6533,0,0,18000,18000,223000,1066000,843000,203000,863000,1515,0.158671069,18180,0.015399254
1498.653151,8,0,10400,2400,0,0,108091.1824,109172.0942,0,0,520,520,125520,969520,844000,170000,799520,1515,0.168191333,18180,0.016870649
1430.928286,8,0,10400,2400,0,0,112414.8297,111333.9178,0,0,250,250,767250,1610250,843000,165000,1445250,1515,0.161722435,18180,0.010553417
1520.778049,8,0,10400,2400,0,0,108091.1824,108091.1824,0,0,6300,6300,69300,913300,844000,181000,732300,1515,0.168191333,18180,0.017799253
6646.387912,9,1,5040,7280,0,0,4972.194389,0,0,0,0,1,1,261001,261000,64300,196701,18600,44.88963676,223200,0.839182311
6647.843023,9,1,4800,7280,0,0,4972.194389,0,0,0,0,1,1,260001,260000,71300,188701,17300,41.75218903,207600,0.783475478
6647.887695,9,1,5280,7280,0,0,4972.194389,0,0,0,0,1,1,261001,261000,76800,184201,17735,42.80202731,212820,0.800155822
6598.660522,9,1,5400,7280,0,0,4972.194389,0,0,0,0,1,1,261001,261000,70000,191001,17810,42.98303391,213720,0.803539622
6635.133646,9,1,4920,7280,0,0,4972.194389,0,0,0,0,1,1,260001,260000,74500,185501,17810,42.98303391,213720,0.806572153
1919.638729,13,1,6000,7200,0,0,1337844.564,994438.8778,161055.8617,126466.6834,195000,2030000,20409000,24480000,4071000,90000,24390000,1200,0.010763582,14400,0.000557754
1923.286983,13,1,6000,7200,0,0,1673575.777,1199812.124,170784.0681,250771.5431,195000,4143000,25144000,29556000,4412000,90000,29466000,1200,0.008604331,14400,0.000461101
1941.386517,13,1,6000,7200,0,0,1404861.097,1064698.146,162136.7736,129709.4188,195000,2999500,21577500,25972500,4395000,90000,25882500,1200,0.010250124,14400,0.000525982
1956.79785,13,1,6000,7200,0,0,1294608.091,918775.0501,210777.8056,112414.8297,195000,2818500,28688500,32914500,4226000,90000,32824500,1200,0.011123057,14400,0.000420941
1929.959008,13,1,6000,7200,0,0,1545163.452,1189003.006,168622.2445,156732.2144,195000,5105500,20567500,25162500,4595000,90000,25072500,1200,0.009319402,14400,0.000539171
3749.507664,12,1,6480,3600,0,1600,67016.53307,0,0,0,4190,11490,11490,84690,73200,48500,36190,795,0.142352932,9540,0.062884569
3694.223811,12,1,6480,3600,0,1600,69178.35671,0,0,0,5770,13670,13670,76870,63200,48600,28270,795,0.137904403,9540,0.065320831
3653.373242,12,1,6600,3600,0,1600,68097.44489,0,0,0,4780,12220,12220,77420,65200,48400,29020,792.5,0.139652817,9510,0.065352989
3800.56598,12,1,6960,3600,0,1600,65935.62124,0,0,0,4750,11900,11900,97100,85200,48500,48600,792.5,0.144231598,9510,0.058330811
3696.378654,12,1,6480,3600,0,1600,68097.44489,0,0,0,5420,12820,12820,72020,59200,48500,23520,772.5,0.136128456,9270,0.066158786
3858.758604,2,1,10400,2600,0,0,43236.47295,44317.38477,0,0,0,10000,10000,230800,220800,1700,229100,42.5,0.011795597,510,0.001861066
3711.325286,2,1,10400,2600,0,0,60531.06212,60531.06212,0,0,0,10000,10000,229800,219800,1600,228200,40,0.007929813,480,0.001653285
3711.889161,2,1,10400,2600,0,0,75663.82766,75663.82766,0,0,0,10000,10000,229800,219800,1600,228200,40,0.00634385,480,0.001571381
3790.341229,2,1,10400,2600,0,0,78906.56313,78906.56313,0,0,0,10000,10000,229800,219800,1600,228200,40,0.006083144,480,0.001554875
3666.49038,2,1,10400,2600,0,0,71340.18036,71340.18036,0,0,0,10000,10000,229800,219800,1600,228200,40,0.006728326,480,0.001593942
7502.223021,13,1,10440,4680,5640,0,545860.4709,540455.9118,1945.641283,0,28000,121540,935540,3785540,2850000,964400,2821140,8680,0.190817994,104160,0.024047649
7788.225925,13,1,9600,4440,4920,0,545860.4709,540455.9118,1729.458918,0,28000,117510,931510,3782510,2851000,965400,2817110,8680,0.190817994,104160,0.024064484
8071.857034,13,1,11160,4680,5640,0,546941.3828,540455.9118,2053.732465,0,28000,121550,935550,3785550,2850000,965300,2820250,8680,0.190440883,104160,0.024041594
7763.560979,13,1,11760,4560,5880,0,546941.3828,540455.9118,1729.458918,0,28000,121590,935590,3785590,2850000,965300,2820290,8680,0.190440883,104160,0.024041372
7655.752199,13,1,10440,4560,5400,0,546941.3828,540455.9118,2053.732465,0,28000,112510,926510,3777510,2851000,965400,2812110,8680,0.190440883,104160,0.024086292
15569.36406,12,1,7200,2400,0,0,115657.5651,94039.32866,0,0,51000,56000,83000,335400,252400,258100,77300,1942.5,0.201543237,23310,0.051678548
15717.74795,12,1,7200,2400,0,0,115657.5651,94039.32866,0,0,51000,56000,86000,338400,252400,258100,80300,1942.5,0.201543237,23310,0.051337103
15332.5557,12,1,7200,2400,0,0,115657.5651,94039.32866,0,0,51000,56000,81000,334400,253400,258100,76300,2042.5,0.211918693,24510,0.0544597
15575.29607,12,1,7200,2400,0,0,115657.5651,94039.32866,0,0,51000,56000,85000,337400,252400,258100,79300,2042.5,0.211918693,24510,0.054099086
15360.77792,12,1,7200,2400,0,0,115657.5651,94039.32866,0,0,51000,56000,83000,335400,252400,258100,77300,1942.5,0.201543237,23310,0.051678548
6281.862021,8,1,7200,2400,0,1000,25941.88377,25941.88377,0,0,0,0,0,9700,9700,0,9700,0,0,0,0
6309.583972,8,1,7200,2400,0,1000,25941.88377,25941.88377,0,0,0,0,0,9700,9700,0,9700,0,0,0,0
6221.09758,8,1,7200,2400,0,1000,25941.88377,25941.88377,0,0,0,0,0,9700,9700,0,9700,0,0,0,0
6308.687684,8,1,7200,2400,0,1000,25941.88377,25941.88377,0,0,0,0,0,9700,9700,0,9700,0,0,0,0
6230.993359,8,1,7200,2400,0,1000,25941.88377,25941.88377,0,0,0,0,0,9700,9700,0,9700,0,0,0,0
53.25487371,13,1,16640,15600,0,0,7231300.1,64854.70942,235638.7776,6485470.942,178900,253300,17433300,100729300,83296000,2060000,98669300,8300,0.013773457,99600,0.000922559
53.45895004,13,1,15080,15080,0,0,7415055.11,64854.70942,251852.4549,6485470.942,190000,267400,17689400,104509400,86820000,1900000,102609400,8500,0.013755798,102000,0.000911329
53.75552819,13,1,15600,14560,0,0,7566382.766,64854.70942,361024.5491,6485470.942,153800,239500,16022500,105213500,89191000,2080000,103133500,8200,0.013004893,98400,0.000872496
54.9248106,13,1,15600,14040,0,0,7317773.046,64854.70942,338325.4008,6485470.942,190000,264100,15937100,101905100,85968000,2070000,99835100,7700,0.012626792,92400,0.000845977
53.72122124,13,1,14040,15080,0,0,7296154.81,64854.70942,300493.487,6485470.942,175000,256400,16634400,103743400,87109000,2030000,101713400,7800,0.012828675,93600,0.000842943
11296.34536,12,1,7200,2600,5200,0,113495.7415,113495.7415,0,0,4600,6400,91200,388200,297000,245600,142600,2145,0.22679265,25740,0.051305997
11404.00523,12,1,7200,2600,5200,0,113495.7415,113495.7415,0,0,4600,6400,92200,389200,297000,245600,143600,2235,0.236308426,26820,0.053352352
11124.52916,12,1,7200,2600,5200,0,113495.7415,113495.7415,0,0,4600,6400,91200,388200,297000,245500,142700,2132.5,0.225471015,25590,0.051007011
11300.64933,12,1,7200,2600,5200,0,113495.7415,113495.7415,0,0,4600,6400,91200,388200,297000,245600,142600,2245,0.237365734,26940,0.053697885
11145.00577,12,1,7200,2600,5200,0,113495.7415,113495.7415,0,0,4500,6300,92100,389100,297000,244500,144600,2232.5,0.236044099,26790,0.053303277
10110.56744,8,1,5520,3600,960,1400,116738.477,116738.477,0,0,3700,4800,6200,72200,66000,46000,26200,1105,0.113587228,13260,0.070181576
9924.485941,8,1,5400,3600,960,1400,118900.3006,118900.3006,0,0,3700,4590,15590,81590,66000,46000,35590,1115,0.112531255,13380,0.066736396
10075.94222,8,1,5640,3600,960,1400,109172.0942,109172.0942,0,0,3700,4580,9180,66180,57000,47400,18780,1169.166667,0.128512695,14030,0.08001045
10082.96579,8,1,5880,3600,960,1400,113495.7415,113495.7415,0,0,3700,4950,6850,68850,62000,45000,23850,1095,0.115775269,13140,0.07206091
10060.48954,8,1,5760,3600,960,1400,109172.0942,110253.006,0,0,3800,4880,11380,68380,57000,45900,22480,1122.5,0.123383179,13470,0.075865058
3968.057711,13,1,7800,1200,0,0,175107.7154,171864.98,2810.370742,0,55000,108000,748000,2012000,1264000,614000,1398000,4000,0.274116991,48000,0.021946793
4641.383101,13,1,7800,1200,0,0,174026.8036,171864.98,2810.370742,0,55000,108000,748000,2000000,1252000,579000,1421000,4000,0.275819581,48000,0.022078845
3330.347797,13,1,7800,1200,0,0,174026.8036,171864.98,2810.370742,0,55000,108000,748000,2001000,1253000,520000,1481000,4000,0.275819581,48000,0.022068694
3951.227674,13,1,7800,1200,0,0,175107.7154,171864.98,2810.370742,0,55000,108000,748000,2000000,1252000,674000,1326000,4000,0.274116991,48000,0.022067873
3583.187021,13,1,7800,1200,0,0,175107.7154,171864.98,2810.370742,0,55000,108000,748000,2027000,1279000,612000,1415000,4000,0.274116991,48000,0.021797299
1105.110708,13,1,4800,7200,1200,0,722049.0982,558831.4128,897.1568136,162136.7736,9000,37000,1207000,2608000,1401000,535000,2073000,2200,0.036562611,26400,0.007927811
1292.632955,13,1,4800,7200,1200,0,722049.0982,558831.4128,713.4018036,162136.7736,9000,37000,1207000,2609000,1402000,535000,2074000,2200,0.036562611,26400,0.007925431
927.5074306,13,1,4800,7200,1200,0,722049.0982,558831.4128,562.0741483,162136.7736,9000,37000,1207000,2609000,1402000,535000,2074000,2200,0.036562611,26400,0.007925431
1100.423514,13,1,4800,7200,1200,0,722049.0982,558831.4128,778.256513,162136.7736,9000,37000,1207000,2609000,1402000,535000,2074000,2300,0.038224547,27600,0.008285678
997.923577,13,1,4800,7200,1200,0,722049.0982,558831.4128,637.737976,162136.7736,9000,37000,1207000,2608000,1401000,535000,2073000,2200,0.036562611,26400,0.007927811
1695.62459,8,1,8400,3640,0,2400,151327.6553,151327.6553,0,0,2800,2950,12950,37150,24200,32500,4650,1127.5,0.089408641,13530,0.071785698
1648.255424,8,1,8400,3640,0,2400,151327.6553,151327.6553,0,0,2800,2950,12950,35550,22600,32500,3050,7547.5,0.598502632,90570,0.484648632
1677.301344,8,1,8400,3640,0,2300,151327.6553,151327.6553,0,0,2800,2950,12950,34550,21600,32500,2050,1057.5,0.083857772,12690,0.068270713
1669.934822,8,1,8400,3640,0,2300,151327.6553,151327.6553,0,0,2800,2950,12950,37850,24900,32500,5350,2747.5,0.217871611,32970,0.174280625
1658.131449,8,1,8400,3640,0,2400,151327.6553,151327.6553,0,0,2800,2950,12950,45950,33000,32500,13450,8247.5,0.654011323,98970,0.501678712
3077.242371,9,1,2400,6000,0,800,45398.29659,33508.26653,2161.823647,0,0,8750,99750,124430,24680,26800,97630,305,0.080619765,3660,0.021551179
3124.755962,9,1,2400,6000,0,800,47560.12024,35670.09018,2161.823647,0,0,8750,99750,123850,24100,26800,97050,295,0.074432108,3540,0.020652223
3079.009205,9,1,2400,6000,0,800,48641.03206,35670.09018,2161.823647,0,0,8750,99750,123850,24100,26800,97050,305,0.075245114,3660,0.021218494
3141.084133,9,1,2400,6000,0,800,49721.94389,36751.002,2161.823647,0,0,8750,99750,123850,24100,26800,97050,305,0.073609351,3660,0.021086357
3089.03155,9,1,2400,6000,0,800,47560.12024,34589.17836,2161.823647,0,0,8750,99750,122850,23100,26800,96050,305,0.07695523,3660,0.021477598
11743.625,12,1,10800,960,0,0,127547.5952,127547.5952,0,0,5000,6500,66500,440400,373900,255640,184760,1450,0.136419663,17400,0.030636629
12016.96338,12,1,10800,960,0,0,127547.5952,127547.5952,0,0,5000,6500,66500,440300,373800,254840,185460,1470,0.138301314,17640,0.031064673
11662.08803,12,1,10800,1080,0,0,127547.5952,127547.5952,0,0,5000,6500,66500,440400,373900,255740,184660,1470,0.138301314,17640,0.031059204
11949.67779,12,1,10800,960,0,0,127547.5952,127547.5952,0,0,5000,6500,66500,440400,373900,255940,184460,1470,0.138301314,17640,0.031059204
11675.2768,12,1,10800,960,0,0,127547.5952,127547.5952,0,0,5000,6500,66500,440300,373800,254840,185460,1460,0.137360489,17520,0.030853349
2195.942463,9,1,3600,120,0,1100,54045.59118,54045.59118,0,0,7020,8250,18250,26650,8400,6160,20490,16.2,0.003596963,194.4,0.002409054
2231.658294,9,1,3600,120,0,1000,54045.59118,54045.59118,0,0,7020,8250,18250,26650,8400,6160,20490,16.2,0.003596963,194.4,0.002409054
2187.908007,9,1,3600,120,0,1000,54045.59118,54045.59118,0,0,7030,8260,18260,26660,8400,6160,20500,16.2,0.003596963,194.4,0.002408755
2231.41656,9,1,3600,120,0,1000,54045.59118,54045.59118,0,0,7020,8250,18250,26650,8400,6160,20490,16.2,0.003596963,194.4,0.002409054
2198.250732,9,1,3600,120,0,1100,54045.59118,54045.59118,0,0,7030,8260,18260,26660,8400,6160,20500,16.2,0.003596963,194.4,0.002408755
1813.33434,10,1,6000,12000,0,0,184835.9218,137275.8016,3242.735471,22699.1483,1190,10690,443090,1500090,1057000,187500,1312590,1887.5,0.122541115,22650,0.013442727
1808.254971,10,1,6000,12000,0,0,178350.4509,130790.3307,3242.735471,22699.1483,1190,10690,403490,1394490,991000,183200,1211290,1780,0.119764205,21360,0.013580526
1950.002947,10,1,6000,12000,0,0,182674.0982,135113.978,3242.735471,22699.1483,1190,10690,468890,1428890,960000,183000,1245890,1775,0.116601096,21300,0.013216974
1841.29624,10,1,6000,12000,0,0,186997.7455,139437.6253,3242.735471,22699.1483,1190,10690,397490,1358490,961000,184200,1174290,1705,0.109413084,20460,0.013238539
1974.905078,10,1,6000,12000,0,0,193483.2164,145923.0962,3242.735471,22699.1483,1190,10690,468990,1461990,993000,187700,1274290,1892.5,0.117374522,22710,0.013718132
3018.76689,2,1,3000,0,0,800,15132.76553,0,0,0,0,50,50,6650,6600,8000,-1350,0,0,0,0
3019.747845,2,1,3000,0,0,800,15132.76553,0,0,0,0,50,50,7050,7000,8000,-950,0,0,0,0
3025.173147,2,1,3000,0,0,800,15132.76553,0,0,0,0,50,50,7450,7400,8000,-550,0,0,0,0
3021.567912,2,1,3000,0,0,800,15132.76553,0,0,0,0,50,50,8150,8100,8000,150,0,0,0,0
3026.186629,2,1,3000,0,0,800,14051.85371,0,0,0,0,50,50,6850,6800,8000,-1150,0,0,0,0
6402.099032,8,1,9600,2400,1800,1200,49721.94389,0,0,0,3500,4700,14700,30600,15900,0,30600,0,0,0,0
6310.348782,8,1,9600,2400,1800,1200,49721.94389,0,0,0,3500,4700,14700,51200,36500,0,51200,0,0,0,0
6380.713911,8,1,9600,2400,1800,1300,48641.03206,0,0,0,3500,4700,14700,23800,9100,0,23800,0,0,0,0
6305.136508,8,1,9600,2400,1800,1300,48641.03206,0,0,0,3500,4700,14700,36900,22200,0,36900,0,0,0,0
6360.954737,8,1,9600,2400,1800,1200,49721.94389,0,0,0,3500,4700,14700,44400,29700,0,44400,0,0,0,0
9958.802152,11,1,8400,2400,0,0,108091.1824,108091.1824,1.080911824,486.4103206,21000,21430,116630,315030,198400,134660,180370,1291.5,0.143378948,15498,0.036627805
9564.712299,11,1,8400,2400,0,0,108091.1824,108091.1824,1.080911824,475.6012024,21000,21440,116640,315040,198400,134870,180170,1326.75,0.147292311,15921,0.037626629
9696.059303,11,1,8400,2400,0,0,108091.1824,108091.1824,1.080911824,486.4103206,21000,21440,116640,315940,199300,134590,181350,1319.75,0.146515189,15837,0.037348668
9650.430255,11,1,8400,2400,0,0,108091.1824,108091.1824,1.080911824,486.4103206,21000,21430,116630,316030,199400,134600,181430,1300,0.144322596,15600,0.03678194
9600.720489,11,1,8400,2400,0,0,108091.1824,108091.1824,1.080911824,486.4103206,21000,21430,116630,314930,198300,134630,180300,1320.75,0.146626206,15849,0.037466209
7774.016004,9,1,4800,1560,600,0,130790.3307,70259.26854,0,-5404.559118,2200,23000,553000,1027100,474100,406500,620600,3267.5,0.299792804,39210,0.033863311
7798.198593,9,1,4800,2040,600,0,127547.5952,70259.26854,0,-5404.559118,2200,23000,567000,1041100,474100,406500,634600,3267.5,0.307414655,39210,0.033551603
8384.133656,9,1,4800,2400,600,0,128628.507,70259.26854,0,-5404.559118,2200,23000,548000,1022100,474100,406500,615600,3267.5,0.304831339,39210,0.034074067
8002.250022,9,1,4800,1560,600,0,127547.5952,70259.26854,0,-5404.559118,2200,23000,571000,1045200,474200,406500,638700,3267.5,0.307414655,39210,0.033434304
8508.486932,9,1,4800,2280,600,0,128628.507,70259.26854,0,-5404.559118,2200,23000,548000,1022200,474200,406500,615700,3267.5,0.304831339,39210,0.034071106
2588.686481,12,1,6500,0,0,970,32427.35471,27022.79559,0,0,0,2500,2500,2500,0,100,2400,2.5,0.000925145,30,0.000858926
2630.790083,12,1,6500,0,0,930,31346.44289,27022.79559,0,0,0,2500,2500,2500,0,100,2400,2.5,0.000957046,30,0.000886356
2579.215063,12,1,6500,0,0,700,30265.53106,27022.79559,0,0,0,2500,2500,2500,0,100,2400,2.5,0.000991227,30,0.000915596
2630.505115,12,1,6500,0,0,930,32427.35471,27022.79559,0,0,0,2500,2500,2500,0,100,2400,2.5,0.000925145,30,0.000858926
2591.407584,12,1,6500,0,0,530,31346.44289,27022.79559,0,0,0,2500,2500,2500,0,100,2400,2.5,0.000957046,30,0.000886356
8000.841933,9,1,8320,6000,0,0,135113.978,135113.978,0,0,0,40000,86000,948000,862000,40000,908000,1500,0.133220858,18000,0.01661875
8030.568102,9,1,8320,6000,0,0,135113.978,135113.978,0,0,0,40000,154000,1016000,862000,40000,976000,1500,0.133220858,18000,0.015637027
8644.28716,9,1,8320,6000,0,0,135113.978,135113.978,0,0,0,40000,154000,1016000,862000,40000,976000,1500,0.133220858,18000,0.015637027
8245.188354,9,1,8320,6000,0,0,135113.978,135113.978,0,0,0,40000,104000,966000,862000,40000,926000,1500,0.133220858,18000,0.016347082
8777.711894,9,1,8320,6000,0,0,135113.978,135113.978,0,0,0,40000,82400,944400,862000,40000,904400,1500,0.133220858,18000,0.01667417
4466.544333,6,1,2400,480,720,900,39993.73748,37831.91383,0,0,2000,3500,3500,41500,38000,10070,31430,211.75,0.063534947,2541,0.03118031
5129.917596,9,1,2400,480,720,900,39993.73748,37831.91383,0,0,2000,3500,33500,71500,38000,10190,61310,214.75,0.064435088,2577,0.023113406
4487.69983,7,1,2400,480,720,900,39993.73748,37831.91383,0,0,2000,3500,3500,41500,38000,9820,31680,208,0.062409771,2496,0.03062812
5130.2681,8,1,2400,480,720,900,39993.73748,37831.91383,0,0,2000,3500,3500,40500,37000,9890,30610,207.25,0.062184736,2487,0.030896814
4483.160822,6,1,2400,480,720,900,39993.73748,37831.91383,0,0,2000,3500,3500,41500,38000,9600,31900,200,0.060009395,2400,0.029450116
12420.33784,9,1,5200,5200,0,0,43236.47295,43236.47295,0,0,0,100,23900,223900,200000,172900,51000,657.5,0.18248482,7890,0.029535465
